seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	distanceToTES	feature	min_dist	min_region	feature2
Chr1	434262	434262	1	*	all_cutsites_peak_165	.	.	Promoter	1	433031	433819	789	2	AT1G02228	-443	-1231	Promoter	-443	TSS	TSS
Chr1	437025	437025	1	*	all_cutsites_peak_166	.	.	Promoter	1	434965	436922	1958	2	AT1G02230	-103	-2060	Promoter	-103	TSS	TSS
Chr1	439955	439955	1	*	all_cutsites_peak_167	.	.	Promoter	1	437860	439559	1700	2	AT1G02250	-396	-2095	Promoter	-396	TSS	TSS
Chr1	442981	442981	1	*	all_cutsites_peak_168	.	.	Promoter	1	440200	442972	2773	2	AT1G02260	-9	-2781	Promoter	-9	TSS	TSS
Chr1	446613	446613	1	*	all_cutsites_peak_169	.	.	Promoter	1	443118	446296	3179	2	AT1G02270	-317	-3495	Promoter	-317	TSS	TSS
Chr1	447981	447981	1	*	all_cutsites_peak_170	.	.	Exon (AT1G08795.1/AT1G08795, exon 2 of 3)	1	447092	448257	1166	1	AT1G08795	889	-276	Exon	-276	TES	TES
Chr1	450477	450477	1	*	all_cutsites_peak_171	.	.	3' UTR	1	450461	452743	2283	2	AT1G02290	2266	-16	3' UTR	-16	TES	TES
Chr1	452959	452959	1	*	all_cutsites_peak_172	.	.	Promoter	1	453107	455519	2413	1	AT1G02300	-148	-2560	Promoter	-148	TSS	TSS
Chr1	455633	455633	1	*	all_cutsites_peak_173	.	.	Promoter	1	455688	458164	2477	1	AT1G02305	-55	-2531	Promoter	-55	TSS	TSS
Chr1	459260	459260	1	*	all_cutsites_peak_174	.	.	Exon (AT1G04103.1/AT1G04103, exon 1 of 1)	1	458133	460831	2699	2	AT1G02310	1571	-1127	Exon	-1127	TES	Gene Body
Chr1	461714	461714	1	*	all_cutsites_peak_175	.	.	Intron (AT1G04103.2/AT1G04103, intron 1 of 1)	1	459122	461921	2800	1	AT1G04103	2592	-207	Intron	-207	TES	TES
Chr1	463719	463719	1	*	all_cutsites_peak_176	.	.	Promoter	1	461946	463618	1673	2	AT1G02330	-101	-1773	Promoter	-101	TSS	TSS
Chr1	467865	467865	1	*	all_cutsites_peak_177	.	.	Promoter	1	465616	467880	2265	2	AT1G02340	15	-2249	Promoter	15	TSS	TSS
Chr1	468408	468408	1	*	all_cutsites_peak_178	.	.	Distal Intergenic	1	465616	467880	2265	2	AT1G02340	-528	-2792	Distal Intergenic	-528	TSS	Intergenic
Chr1	469477	469477	1	*	all_cutsites_peak_179	.	.	Promoter	1	469818	470693	876	1	AT1G02350	-341	-1216	Promoter	-341	TSS	TSS
Chr1	471659	471659	1	*	all_cutsites_peak_180	.	.	Promoter	1	471127	471498	372	2	AT1G04107	-161	-532	Promoter	-161	TSS	TSS
Chr1	473715	473715	1	*	all_cutsites_peak_181	.	.	Promoter	1	471883	473336	1454	2	AT1G02360	-379	-1832	Promoter	-379	TSS	TSS
Chr1	474393	474393	1	*	all_cutsites_peak_182	.	.	Promoter	1	474373	476612	2240	1	AT1G02370	20	-2219	Promoter	20	TSS	TSS
Chr1	476813	476813	1	*	all_cutsites_peak_183	.	.	Promoter	1	476945	479112	2168	1	AT1G02380	-132	-2299	Promoter	-132	TSS	TSS
Chr1	480782	480782	1	*	all_cutsites_peak_184	.	.	Promoter	1	480650	483373	2724	1	AT1G02390	132	-2591	Promoter	132	TSS	TSS
Chr1	483392	483392	1	*	all_cutsites_peak_185	.	.	Downstream (<=300bp)	1	480650	483373	2724	1	AT1G02390	2742	19	Downstream (<=300bp)	19	TES	TES
Chr1	483949	483949	1	*	all_cutsites_peak_186	.	.	Distal Intergenic	1	486800	489651	2852	1	AT1G02400	-2851	-5702	Distal Intergenic	-2851	TSS	Intergenic
Chr1	484538	484538	1	*	all_cutsites_peak_187	.	.	Distal Intergenic	1	486800	489651	2852	1	AT1G02400	-2262	-5113	Distal Intergenic	-2262	TSS	Intergenic
Chr1	485738	485738	1	*	all_cutsites_peak_188	.	.	Distal Intergenic	1	486800	489651	2852	1	AT1G02400	-1062	-3913	Distal Intergenic	-1062	TSS	Intergenic
Chr1	486313	486313	1	*	all_cutsites_peak_189	.	.	Promoter	1	486800	489651	2852	1	AT1G02400	-487	-3338	Promoter	-487	TSS	TSS
Chr1	486760	486760	1	*	all_cutsites_peak_190	.	.	Promoter	1	486800	489651	2852	1	AT1G02400	-40	-2891	Promoter	-40	TSS	TSS
Chr1	488914	488914	1	*	all_cutsites_peak_191	.	.	Exon (AT1G02400.1/AT1G02400, exon 2 of 3)	1	486800	489651	2852	1	AT1G02400	2114	-737	Exon	-737	TES	Gene Body
Chr1	490823	490823	1	*	all_cutsites_peak_192	.	.	Promoter	1	490860	492979	2120	1	AT1G02410	-37	-2156	Promoter	-37	TSS	TSS
Chr1	493431	493431	1	*	all_cutsites_peak_193	.	.	Promoter	1	493639	495158	1520	1	AT1G02420	-208	-1727	Promoter	-208	TSS	TSS
Chr1	499000	499000	1	*	all_cutsites_peak_194	.	.	Promoter	1	497917	498539	623	2	AT1G02450	-461	-1083	Promoter	-461	TSS	TSS
Chr1	501616	501616	1	*	all_cutsites_peak_195	.	.	Distal Intergenic	1	497917	498539	623	2	AT1G02450	-3077	-3699	Distal Intergenic	-3077	TSS	Intergenic
Chr1	502070	502070	1	*	all_cutsites_peak_196	.	.	Distal Intergenic	1	497917	498539	623	2	AT1G02450	-3531	-4153	Distal Intergenic	-3531	TSS	Intergenic
Chr1	504277	504277	1	*	all_cutsites_peak_197	.	.	Distal Intergenic	1	504463	507268	2806	2	AT1G02460	2991	186	Distal Intergenic	186	TES	TES
Chr1	505874	505874	1	*	all_cutsites_peak_198	.	.	Exon (AT1G02460.1/AT1G02460, exon 4 of 6)	1	504463	507268	2806	2	AT1G02460	1394	-1411	Exon	1394	TSS	Gene Body
Chr1	508344	508344	1	*	all_cutsites_peak_199	.	.	Distal Intergenic	1	504463	507268	2806	2	AT1G02460	-1076	-3881	Distal Intergenic	-1076	TSS	Intergenic
Chr1	509169	509169	1	*	all_cutsites_peak_200	.	.	Distal Intergenic	1	504463	507268	2806	2	AT1G02460	-1901	-4706	Distal Intergenic	-1901	TSS	Intergenic
Chr1	509813	509813	1	*	all_cutsites_peak_201	.	.	Distal Intergenic	1	504463	507268	2806	2	AT1G02460	-2545	-5350	Distal Intergenic	-2545	TSS	Intergenic
Chr1	511245	511245	1	*	all_cutsites_peak_202	.	.	Distal Intergenic	1	511765	513721	1957	2	AT1G02470	2476	520	Distal Intergenic	520	TES	Intergenic
Chr1	515556	515556	1	*	all_cutsites_peak_203	.	.	Promoter	1	515494	515566	73	1	AT1G02480	62	-10	Promoter	-10	TES	TES
Chr1	518059	518059	1	*	all_cutsites_peak_204	.	.	Promoter	1	518091	520495	2405	1	AT1G02500	-32	-2436	Promoter	-32	TSS	TSS
Chr1	521967	521967	1	*	all_cutsites_peak_205	.	.	Promoter	1	520498	521668	1171	2	AT1G02510	-299	-1469	Promoter	-299	TSS	TSS
Chr1	522680	522680	1	*	all_cutsites_peak_206	.	.	Distal Intergenic	1	523536	529069	5534	1	AT1G02520	-856	-6389	Distal Intergenic	-856	TSS	Intergenic
Chr1	523542	523542	1	*	all_cutsites_peak_207	.	.	Promoter	1	523536	529069	5534	1	AT1G02520	6	-5527	Promoter	6	TSS	TSS
Chr1	529099	529099	1	*	all_cutsites_peak_208	.	.	Downstream (<=300bp)	1	529679	534677	4999	1	AT1G02530	-580	-5578	Downstream (<=300bp)	-580	TSS	Intergenic
Chr1	537750	537750	1	*	all_cutsites_peak_209	.	.	Promoter	1	537740	540127	2388	1	AT1G02560	10	-2377	Promoter	10	TSS	TSS
Chr1	552777	552777	1	*	all_cutsites_peak_210	.	.	Promoter	1	552138	552761	624	2	AT1G02590	-16	-639	Promoter	-16	TSS	TSS
Chr1	553854	553854	1	*	all_cutsites_peak_211	.	.	Intron (AT1G02610.1/AT1G02610, intron 4 of 6)	1	553019	556152	3134	2	AT1G02610	2298	-835	Intron	-835	TES	Gene Body
Chr1	555181	555181	1	*	all_cutsites_peak_212	.	.	5' UTR	1	553019	556152	3134	2	AT1G02610	971	-2162	5' UTR	971	TSS	Gene Body
Chr1	556128	556128	1	*	all_cutsites_peak_213	.	.	Promoter	1	553019	556152	3134	2	AT1G02610	24	-3109	Promoter	24	TSS	TSS
Chr1	557106	557106	1	*	all_cutsites_peak_214	.	.	Promoter	1	557092	558774	1683	1	AT1G02620	14	-1668	Promoter	14	TSS	TSS
Chr1	558849	558849	1	*	all_cutsites_peak_215	.	.	Promoter	1	558071	558492	422	2	AT1G04133	-357	-778	Promoter	-357	TSS	TSS
Chr1	560179	560179	1	*	all_cutsites_peak_216	.	.	Promoter	1	559735	560251	517	1	AT1G04137	444	-72	Promoter	-72	TES	TES
Chr1	560762	560762	1	*	all_cutsites_peak_217	.	.	3' UTR	1	560610	562598	1989	2	AT1G02630	1836	-152	3' UTR	-152	TES	TES
Chr1	564649	564649	1	*	all_cutsites_peak_218	.	.	Exon (AT1G02640.1/AT1G02640, exon 1 of 5)	1	564018	567771	3754	1	AT1G02640	631	-3122	Exon	631	TSS	Gene Body
Chr1	565484	565484	1	*	all_cutsites_peak_219	.	.	Exon (AT1G02640.1/AT1G02640, exon 2 of 5)	1	564018	567771	3754	1	AT1G02640	1466	-2287	Exon	1466	TSS	Gene Body
Chr1	567140	567140	1	*	all_cutsites_peak_220	.	.	Exon (AT1G02640.1/AT1G02640, exon 5 of 5)	1	564018	567771	3754	1	AT1G02640	3122	-631	Exon	-631	TES	Gene Body
Chr1	568381	568381	1	*	all_cutsites_peak_221	.	.	Promoter	1	568558	570554	1997	1	AT1G02650	-177	-2173	Promoter	-177	TSS	TSS
Chr1	569263	569263	1	*	all_cutsites_peak_222	.	.	Intron (AT1G02650.1/AT1G02650, intron 2 of 2)	1	568558	570554	1997	1	AT1G02650	705	-1291	Intron	705	TSS	Gene Body
Chr1	571416	571416	1	*	all_cutsites_peak_223	.	.	Distal Intergenic	1	568558	570554	1997	1	AT1G02650	2858	862	Distal Intergenic	862	TES	Intergenic
Chr1	572036	572036	1	*	all_cutsites_peak_224	.	.	3' UTR	1	571826	575085	3260	2	AT1G02660	3049	-210	3' UTR	-210	TES	TES
Chr1	575542	575542	1	*	all_cutsites_peak_225	.	.	Promoter	1	575922	580532	4611	1	AT1G02670	-380	-4990	Promoter	-380	TSS	TSS
Chr1	576240	576240	1	*	all_cutsites_peak_226	.	.	Promoter	1	575922	580532	4611	1	AT1G02670	318	-4292	Promoter	318	TSS	TSS
Chr1	580551	580551	1	*	all_cutsites_peak_227	.	.	Promoter	1	580625	582310	1686	1	AT1G02680	-74	-1759	Promoter	-74	TSS	TSS
Chr1	582084	582084	1	*	all_cutsites_peak_228	.	.	3' UTR	1	580625	582310	1686	1	AT1G02680	1459	-226	3' UTR	-226	TES	TES
Chr1	584116	584116	1	*	all_cutsites_peak_229	.	.	Promoter	1	584134	587327	3194	1	AT1G02690	-18	-3211	Promoter	-18	TSS	TSS
Chr1	591137	591137	1	*	all_cutsites_peak_230	.	.	Distal Intergenic	1	591682	594264	2583	1	AT1G02720	-545	-3127	Distal Intergenic	-545	TSS	Intergenic
Chr1	591912	591912	1	*	all_cutsites_peak_231	.	.	Promoter	1	591682	594264	2583	1	AT1G02720	230	-2352	Promoter	230	TSS	TSS
Chr1	593513	593513	1	*	all_cutsites_peak_232	.	.	3' UTR	1	591682	594264	2583	1	AT1G02720	1831	-751	3' UTR	-751	TES	Gene Body
Chr1	594451	594451	1	*	all_cutsites_peak_233	.	.	Downstream (<=300bp)	1	591682	594264	2583	1	AT1G02720	2769	187	Downstream (<=300bp)	187	TES	TES
Chr1	598815	598815	1	*	all_cutsites_peak_234	.	.	Promoter	1	594502	598657	4156	2	AT1G02730	-158	-4313	Promoter	-158	TSS	TSS
Chr1	602387	602387	1	*	all_cutsites_peak_235	.	.	Promoter	1	602489	604387	1899	1	AT1G02750	-102	-2000	Promoter	-102	TSS	TSS
Chr1	604497	604497	1	*	all_cutsites_peak_236	.	.	Promoter	1	604402	604474	73	1	AT1G02760	95	23	Promoter	23	TES	TES
Chr1	607750	607750	1	*	all_cutsites_peak_237	.	.	Distal Intergenic	1	604873	606708	1836	2	AT1G02770	-1042	-2877	Distal Intergenic	-1042	TSS	Intergenic
Chr1	609498	609498	1	*	all_cutsites_peak_238	.	.	Promoter	1	607799	609534	1736	2	AT1G02780	36	-1699	Promoter	36	TSS	TSS
Chr1	616898	616898	1	*	all_cutsites_peak_239	.	.	Distal Intergenic	1	613197	616231	3035	2	AT1G02800	-667	-3701	Distal Intergenic	-667	TSS	Intergenic
Chr1	618131	618131	1	*	all_cutsites_peak_240	.	.	Promoter	1	618061	620502	2442	1	AT1G02810	70	-2371	Promoter	70	TSS	TSS
Chr1	619460	619460	1	*	all_cutsites_peak_241	.	.	Intron (AT1G02810.1/AT1G02810, intron 1 of 1)	1	618061	620502	2442	1	AT1G02810	1399	-1042	Intron	-1042	TES	Gene Body
Chr1	620157	620157	1	*	all_cutsites_peak_242	.	.	Exon (AT1G02810.1/AT1G02810, exon 2 of 2)	1	618061	620502	2442	1	AT1G02810	2096	-345	Exon	-345	TES	TES
Chr1	620599	620599	1	*	all_cutsites_peak_243	.	.	Promoter	1	620678	621329	652	1	AT1G02813	-79	-730	Promoter	-79	TSS	TSS
Chr1	621384	621384	1	*	all_cutsites_peak_244	.	.	Promoter	1	621453	623054	1602	1	AT1G02816	-69	-1670	Promoter	-69	TSS	TSS
Chr1	625775	625775	1	*	all_cutsites_peak_245	.	.	Promoter	1	625084	625608	525	2	AT1G02830	-167	-691	Promoter	-167	TSS	TSS
Chr1	626751	626751	1	*	all_cutsites_peak_246	.	.	Promoter	1	626639	629993	3355	1	AT1G02840	112	-3242	Promoter	112	TSS	TSS
Chr1	630331	630331	1	*	all_cutsites_peak_247	.	.	Promoter	1	630374	633420	3047	1	AT1G02850	-43	-3089	Promoter	-43	TSS	TSS
Chr1	633763	633763	1	*	all_cutsites_peak_248	.	.	Distal Intergenic	1	635144	637262	2119	1	AT1G02860	-1381	-3499	Distal Intergenic	-1381	TSS	Intergenic
Chr1	638691	638691	1	*	all_cutsites_peak_249	.	.	Promoter	1	637214	638681	1468	2	AT1G02870	-10	-1477	Promoter	-10	TSS	TSS
Chr1	641503	641503	1	*	all_cutsites_peak_250	.	.	Promoter	1	641542	642317	776	1	AT1G08815	-39	-814	Promoter	-39	TSS	TSS
Chr1	642261	642261	1	*	all_cutsites_peak_251	.	.	Exon (AT1G08815.2/AT1G08815, exon 1 of 1)	1	641542	642317	776	1	AT1G08815	719	-56	Exon	-56	TES	TES
Chr1	644689	644689	1	*	all_cutsites_peak_252	.	.	Promoter	1	642505	644903	2399	2	AT1G02880	214	-2184	Promoter	214	TSS	TSS
Chr1	652678	652678	1	*	all_cutsites_peak_253	.	.	Distal Intergenic	1	645084	652001	6918	2	AT1G02890	-677	-7594	Distal Intergenic	-677	TSS	Intergenic
Chr1	653617	653617	1	*	all_cutsites_peak_254	.	.	3' UTR	1	653604	654457	854	2	AT1G02900	840	-13	3' UTR	-13	TES	TES
Chr1	654321	654321	1	*	all_cutsites_peak_255	.	.	Promoter	1	653604	654457	854	2	AT1G02900	136	-717	Promoter	136	TSS	TSS
Chr1	655210	655210	1	*	all_cutsites_peak_256	.	.	Distal Intergenic	1	653604	654457	854	2	AT1G02900	-753	-1606	Distal Intergenic	-753	TSS	Intergenic
Chr1	658325	658325	1	*	all_cutsites_peak_257	.	.	Promoter	1	655568	658216	2649	2	AT1G02910	-109	-2757	Promoter	-109	TSS	TSS
Chr1	659965	659965	1	*	all_cutsites_peak_258	.	.	Promoter	1	658578	659980	1403	2	AT1G02920	15	-1387	Promoter	15	TSS	TSS
Chr1	662555	662555	1	*	all_cutsites_peak_259	.	.	Promoter	1	661088	662475	1388	2	AT1G02930	-80	-1467	Promoter	-80	TSS	TSS
Chr1	669838	669838	1	*	all_cutsites_peak_260	.	.	Promoter	1	666807	669919	3113	2	AT1G02960	81	-3031	Promoter	81	TSS	TSS
Chr1	671333	671333	1	*	all_cutsites_peak_261	.	.	Distal Intergenic	1	666807	669919	3113	2	AT1G02960	-1414	-4526	Distal Intergenic	-1414	TSS	Intergenic
Chr1	673229	673229	1	*	all_cutsites_peak_262	.	.	Promoter	1	673306	676419	3114	1	AT1G02970	-77	-3190	Promoter	-77	TSS	TSS
Chr1	687452	687452	1	*	all_cutsites_peak_263	.	.	Promoter	1	681331	687385	6055	2	AT1G02990	-67	-6121	Promoter	-67	TSS	TSS
Chr1	692753	692753	1	*	all_cutsites_peak_264	.	.	Promoter	1	687795	692660	4866	2	AT1G03000	-93	-4958	Promoter	-93	TSS	TSS
Chr1	701393	701393	1	*	all_cutsites_peak_265	.	.	Promoter	1	701365	703929	2565	1	AT1G03030	28	-2536	Promoter	28	TSS	TSS
Chr1	704173	704173	1	*	all_cutsites_peak_266	.	.	3' UTR	1	703847	706689	2843	2	AT1G03040	2516	-326	3' UTR	-326	TES	TES
Chr1	704846	704846	1	*	all_cutsites_peak_267	.	.	Intron (AT1G03040.1/AT1G03040, intron 4 of 5)	1	703847	706689	2843	2	AT1G03040	1843	-999	Intron	-999	TES	Gene Body
Chr1	706777	706777	1	*	all_cutsites_peak_268	.	.	Promoter	1	703847	706689	2843	2	AT1G03040	-88	-2930	Promoter	-88	TSS	TSS
Chr1	727536	727536	1	*	all_cutsites_peak_269	.	.	Promoter	1	712440	727553	15114	2	AT1G03060	17	-15096	Promoter	17	TSS	TSS
Chr1	728299	728299	1	*	all_cutsites_peak_270	.	.	Distal Intergenic	1	712440	727553	15114	2	AT1G03060	-746	-15859	Distal Intergenic	-746	TSS	Intergenic
Chr1	728848	728848	1	*	all_cutsites_peak_271	.	.	Distal Intergenic	1	729830	731565	1736	1	AT1G03070	-982	-2717	Distal Intergenic	-982	TSS	Intergenic
Chr1	729800	729800	1	*	all_cutsites_peak_272	.	.	Promoter	1	729830	731565	1736	1	AT1G03070	-30	-1765	Promoter	-30	TSS	TSS
Chr1	739549	739549	1	*	all_cutsites_peak_273	.	.	Promoter	1	739544	744184	4641	1	AT1G03090	5	-4635	Promoter	5	TSS	TSS
Chr1	744153	744153	1	*	all_cutsites_peak_274	.	.	3' UTR	1	739544	744184	4641	1	AT1G03090	4609	-31	3' UTR	-31	TES	TES
Chr1	744595	744595	1	*	all_cutsites_peak_275	.	.	Exon (AT1G03100.1/AT1G03100, exon 1 of 1)	1	743885	746701	2817	2	AT1G03100	2106	-710	Exon	-710	TES	Gene Body
Chr1	746705	746705	1	*	all_cutsites_peak_276	.	.	Promoter	1	743885	746701	2817	2	AT1G03100	-4	-2820	Promoter	-4	TSS	TSS
Chr1	749149	749149	1	*	all_cutsites_peak_277	.	.	Promoter	1	749246	751976	2731	1	AT1G03110	-97	-2827	Promoter	-97	TSS	TSS
Chr1	752097	752097	1	*	all_cutsites_peak_278	.	.	Promoter	1	752191	753140	950	1	AT1G03120	-94	-1043	Promoter	-94	TSS	TSS
Chr1	754318	754318	1	*	all_cutsites_peak_279	.	.	3' UTR	1	754261	756303	2043	2	AT1G03140	1985	-57	3' UTR	-57	TES	TES
Chr1	756352	756352	1	*	all_cutsites_peak_280	.	.	Promoter	1	754261	756303	2043	2	AT1G03140	-49	-2091	Promoter	-49	TSS	TSS
Chr1	760659	760659	1	*	all_cutsites_peak_281	.	.	Promoter	1	760884	761099	216	2	AT1G04167	440	225	Promoter	225	TES	TES
Chr1	766904	766904	1	*	all_cutsites_peak_282	.	.	Intron (AT1G03165.1/AT1G03165, intron 1 of 1)	1	766336	767324	989	1	AT1G03165	568	-420	Intron	-420	TES	TES
Chr1	768086	768086	1	*	all_cutsites_peak_283	.	.	Promoter	1	768376	770684	2309	1	AT1G03170	-290	-2598	Promoter	-290	TSS	TSS
Chr1	769597	769597	1	*	all_cutsites_peak_284	.	.	5' UTR	1	768376	770684	2309	1	AT1G03170	1221	-1087	5' UTR	-1087	TES	Gene Body
Chr1	773251	773251	1	*	all_cutsites_peak_285	.	.	Promoter	1	773358	775362	2005	1	AT1G03180	-107	-2111	Promoter	-107	TSS	TSS
Chr1	775447	775447	1	*	all_cutsites_peak_286	.	.	Promoter	1	775527	780062	4536	1	AT1G03190	-80	-4615	Promoter	-80	TSS	TSS
Chr1	780318	780318	1	*	all_cutsites_peak_287	.	.	Promoter	1	780107	780409	303	1	AT1G04177	211	-91	Promoter	-91	TES	TES
Chr1	785957	785957	1	*	all_cutsites_peak_288	.	.	Distal Intergenic	1	786832	788722	1891	1	AT1G03220	-875	-2765	Distal Intergenic	-875	TSS	Intergenic
Chr1	788340	788340	1	*	all_cutsites_peak_289	.	.	Exon (AT1G03220.1/AT1G03220, exon 1 of 1)	1	786832	788722	1891	1	AT1G03220	1508	-382	Exon	-382	TES	TES
Chr1	789228	789228	1	*	all_cutsites_peak_290	.	.	Distal Intergenic	1	789820	791689	1870	1	AT1G03230	-592	-2461	Distal Intergenic	-592	TSS	Intergenic
Chr1	789996	789996	1	*	all_cutsites_peak_291	.	.	Promoter	1	789820	791689	1870	1	AT1G03230	176	-1693	Promoter	176	TSS	TSS
Chr1	791278	791278	1	*	all_cutsites_peak_292	.	.	Exon (AT1G03230.1/AT1G03230, exon 1 of 1)	1	789820	791689	1870	1	AT1G03230	1458	-411	Exon	-411	TES	TES
Chr1	793208	793208	1	*	all_cutsites_peak_293	.	.	Promoter	1	792222	793060	839	2	AT1G03240	-148	-986	Promoter	-148	TSS	TSS
Chr1	795429	795429	1	*	all_cutsites_peak_294	.	.	Promoter	1	793315	795403	2089	2	AT1G03250	-26	-2114	Promoter	-26	TSS	TSS
Chr1	799006	799006	1	*	all_cutsites_peak_295	.	.	Promoter	1	799115	802625	3511	1	AT1G03270	-109	-3619	Promoter	-109	TSS	TSS
Chr1	802735	802735	1	*	all_cutsites_peak_296	.	.	Promoter	1	802970	807066	4097	1	AT1G03280	-235	-4331	Promoter	-235	TSS	TSS
Chr1	807304	807304	1	*	all_cutsites_peak_297	.	.	Promoter	1	807361	813216	5856	1	AT1G03290	-57	-5912	Promoter	-57	TSS	TSS
Chr1	813298	813298	1	*	all_cutsites_peak_298	.	.	Promoter	1	813413	816812	3400	1	AT1G03310	-115	-3514	Promoter	-115	TSS	TSS
Chr1	819488	819488	1	*	all_cutsites_peak_299	.	.	Promoter	1	817934	819563	1630	2	AT1G03330	75	-1554	Promoter	75	TSS	TSS
Chr1	824478	824478	1	*	all_cutsites_peak_300	.	.	Promoter	1	824517	826399	1883	1	AT1G03360	-39	-1921	Promoter	-39	TSS	TSS
Chr1	826518	826518	1	*	all_cutsites_peak_301	.	.	Promoter	1	826523	830393	3871	1	AT1G03365	-5	-3875	Promoter	-5	TSS	TSS
Chr1	830471	830471	1	*	all_cutsites_peak_302	.	.	Promoter	1	830550	835411	4862	1	AT1G03370	-79	-4940	Promoter	-79	TSS	TSS
Chr1	835587	835587	1	*	all_cutsites_peak_303	.	.	Promoter	1	835767	841373	5607	1	AT1G03380	-180	-5786	Promoter	-180	TSS	TSS
Chr1	844239	844239	1	*	all_cutsites_peak_304	.	.	Promoter	1	842659	844251	1593	2	AT1G03400	12	-1580	Promoter	12	TSS	TSS
Chr1	845987	845987	1	*	all_cutsites_peak_305	.	.	Exon (AT1G04183.1/AT1G04183, exon 1 of 1)	1	844436	847683	3248	2	AT1G03410	1696	-1551	Exon	-1551	TES	Gene Body
Chr1	846623	846623	1	*	all_cutsites_peak_306	.	.	5' UTR	1	844436	847683	3248	2	AT1G03410	1060	-2187	5' UTR	1060	TSS	Gene Body
Chr1	847731	847731	1	*	all_cutsites_peak_307	.	.	Exon (AT1G03420.1/AT1G03420, exon 1 of 1)	1	846664	847739	1076	1	AT1G03420	1067	-8	Exon	-8	TES	TES
Chr1	850271	850271	1	*	all_cutsites_peak_308	.	.	Distal Intergenic	1	852151	854297	2147	1	AT1G03440	-1880	-4026	Distal Intergenic	-1880	TSS	Intergenic
Chr1	851790	851790	1	*	all_cutsites_peak_309	.	.	Promoter	1	852151	854297	2147	1	AT1G03440	-361	-2507	Promoter	-361	TSS	TSS
Chr1	853792	853792	1	*	all_cutsites_peak_310	.	.	Exon (AT1G03440.1/AT1G03440, exon 1 of 1)	1	852151	854297	2147	1	AT1G03440	1641	-505	Exon	-505	TES	Gene Body
Chr1	859853	859853	1	*	all_cutsites_peak_311	.	.	Promoter	1	854410	859701	5292	2	AT1G03445	-152	-5443	Promoter	-152	TSS	TSS
Chr1	864287	864287	1	*	all_cutsites_peak_312	.	.	Promoter	1	860761	864372	3612	2	AT1G03457	85	-3526	Promoter	85	TSS	TSS
Chr1	865299	865299	1	*	all_cutsites_peak_313	.	.	Distal Intergenic	1	860761	864372	3612	2	AT1G03457	-927	-4538	Distal Intergenic	-927	TSS	Intergenic
Chr1	868251	868251	1	*	all_cutsites_peak_314	.	.	Distal Intergenic	1	865895	867733	1839	2	AT1G03470	-518	-2356	Distal Intergenic	-518	TSS	Intergenic
Chr1	871408	871408	1	*	all_cutsites_peak_315	.	.	Promoter	1	868853	871308	2456	2	AT1G03475	-100	-2555	Promoter	-100	TSS	TSS
Chr1	875960	875960	1	*	all_cutsites_peak_316	.	.	Promoter	1	875679	875823	145	2	AT1G04197	-137	-281	Promoter	-137	TSS	TSS
Chr1	877727	877727	1	*	all_cutsites_peak_317	.	.	Promoter	1	877648	877719	72	1	AT1G03515	79	8	Promoter	8	TES	TES
Chr1	880368	880368	1	*	all_cutsites_peak_318	.	.	Promoter	1	877861	880259	2399	2	AT1G03520	-109	-2507	Promoter	-109	TSS	TSS
Chr1	883523	883523	1	*	all_cutsites_peak_319	.	.	Promoter	1	880384	883599	3216	2	AT1G03530	76	-3139	Promoter	76	TSS	TSS
Chr1	888163	888163	1	*	all_cutsites_peak_320	.	.	Promoter	1	885623	887956	2334	2	AT1G03550	-207	-2540	Promoter	-207	TSS	TSS
Chr1	890117	890117	1	*	all_cutsites_peak_321	.	.	Promoter	1	889095	890027	933	2	AT1G08825	-90	-1022	Promoter	-90	TSS	TSS
Chr1	892491	892491	1	*	all_cutsites_peak_322	.	.	Promoter	1	890155	892492	2338	2	AT1G03560	1	-2336	Promoter	1	TSS	TSS
Chr1	894280	894280	1	*	all_cutsites_peak_323	.	.	3' UTR	1	894238	897718	3481	2	AT1G03590	3438	-42	3' UTR	-42	TES	TES
Chr1	896567	896567	1	*	all_cutsites_peak_324	.	.	Intron (AT1G03590.1/AT1G03590, intron 1 of 5)	1	894238	897718	3481	2	AT1G03590	1151	-2329	Intron	1151	TSS	Gene Body
Chr1	898658	898658	1	*	all_cutsites_peak_325	.	.	Promoter	1	898480	899794	1315	1	AT1G03600	178	-1136	Promoter	178	TSS	TSS
Chr1	899965	899965	1	*	all_cutsites_peak_326	.	.	Downstream (<=300bp)	1	900732	903070	2339	1	AT1G03610	-767	-3105	Downstream (<=300bp)	-767	TSS	Intergenic
Chr1	904028	904028	1	*	all_cutsites_peak_327	.	.	Distal Intergenic	1	900732	903070	2339	1	AT1G03610	3296	958	Distal Intergenic	958	TES	Intergenic
Chr1	907486	907486	1	*	all_cutsites_peak_328	.	.	Promoter	1	904032	907643	3612	2	AT1G03620	157	-3454	Promoter	157	TSS	TSS
Chr1	909758	909758	1	*	all_cutsites_peak_329	.	.	Promoter	1	909811	909883	73	2	AT1G03640	125	53	Promoter	53	TES	TES
Chr1	911207	911207	1	*	all_cutsites_peak_330	.	.	Promoter	1	910023	911292	1270	2	AT1G03650	85	-1184	Promoter	85	TSS	TSS
